package,version,riskLevel,riskScore,toolCount,hasPostInstall,typosquatRisk,scannedAt
@nookplot/mcp,0.4.121,CRITICAL,100,190,true,false,2026-05-21T04:21:53.376Z
@notionhq/notion-mcp-server,2.2.1,CLEAN,0,0,false,false,2026-05-21T04:21:53.914Z
@notus-os/mcp,0.1.14,CLEAN,0,0,false,false,2026-05-21T04:21:55.145Z
@noveum-ai/mcp-server,1.0.4,CLEAN,0,0,false,false,2026-05-21T04:21:56.148Z
@npm-workflow86/mcp-server,0.5.2,CLEAN,0,0,false,false,2026-05-21T04:21:57.183Z
@nullspend/mcp-server,0.1.1,CLEAN,0,0,false,false,2026-05-21T04:21:58.259Z
@nutrient-sdk/dws-mcp-server,0.0.5,CLEAN,0,0,false,false,2026-05-21T04:21:59.182Z
@nuxtjs/mcp-toolkit,0.17.2,MEDIUM,30,0,false,false,2026-05-21T04:22:00.133Z
@nylas/helix-mcp-server,0.1.4,LOW,10,22,false,false,2026-05-21T04:22:01.446Z
@nysds/mcp-server,1.18.1,CLEAN,0,16,false,false,2026-05-21T04:22:02.572Z
@o3r/mcp,13.5.13,CLEAN,0,0,false,false,2026-05-21T04:22:03.578Z
@occam-scaly/mcp-server,0.1.43,CRITICAL,100,90,false,false,2026-05-21T04:22:05.054Z
@octomind/octomind-mcp,1.4.0,MEDIUM,35,2,false,false,2026-05-21T04:22:06.085Z
@octopusdeploy/mcp-server,2.3.1,MEDIUM,25,2,false,false,2026-05-21T04:22:06.933Z
@oda-agent/mcp-server,0.1.0,CLEAN,0,0,false,false,2026-05-21T04:22:07.967Z
@odgrim/mcp-datetime,0.2.0,MEDIUM,30,2,false,false,2026-05-21T04:22:08.759Z
@odyssey365/mcp-server,0.6.3,CRITICAL,70,0,false,false,2026-05-21T04:22:09.810Z
@offorte/mcp-server,1.2.1,CLEAN,0,30,false,false,2026-05-21T04:22:10.936Z
@ohah/react-native-mcp-server,?,ERROR,-1,0,false,false,2026-05-21T04:22:11.745Z
@okapi-ca/ms-365-admin-mcp-server,0.6.2,MEDIUM,15,0,false,false,2026-05-21T04:22:12.821Z
@ai-sdk/mcp,1.0.43,LOW,10,0,false,false,2026-05-22T04:27:37.785Z
@ampless/mcp-server,0.2.0-alpha.7,MEDIUM,35,14,false,false,2026-05-22T04:27:39.274Z
@bdayadev/flutter-ultra-mcp,1.12.0,CLEAN,0,0,false,false,2026-05-22T04:27:40.231Z
@custify/mcp-server,1.3.0,CLEAN,0,0,false,false,2026-05-22T04:27:41.136Z
@dashclaw/mcp-server,1.0.2,CRITICAL,100,58,false,false,2026-05-22T04:27:42.425Z
@e2a/mcp-server,0.3.2,CLEAN,0,0,false,false,2026-05-22T04:27:43.428Z
@essentialai/cogent-bridge,3.2.2,HIGH,40,0,false,false,2026-05-22T04:27:44.437Z
@goparlay/mcp-server,0.4.2,LOW,5,0,false,false,2026-05-22T04:27:45.455Z
@gsxrchris/claude-memory,1.1.8,MEDIUM,30,12,false,false,2026-05-22T04:27:46.472Z
@hualinge/relay-mcp-server,1.0.0,CRITICAL,80,80,false,false,2026-05-22T04:27:47.716Z
@kembec/gcal-mcp,0.1.5,CLEAN,0,0,false,false,2026-05-22T04:27:48.665Z
@laddro/career-mcp,0.4.0,MEDIUM,25,36,false,false,2026-05-22T04:27:49.851Z
@lee_ai/confluence-mcp-server,1.0.2,CLEAN,0,11,false,false,2026-05-22T04:27:50.876Z
@liveauth-labs/mcp-server,1.0.2,HIGH,55,14,false,false,2026-05-22T04:27:51.932Z
@molley/mcp-server,0.2.0,CLEAN,0,0,false,false,2026-05-22T04:27:52.978Z
@nestjs-ai/mcp-server,0.1.5,CLEAN,0,0,false,false,2026-05-22T04:27:53.964Z
@ng-forge/dynamic-form-mcp,0.8.0,CLEAN,0,16,false,false,2026-05-22T04:27:55.103Z
@okx_ai/okx-trade-mcp,1.3.5,MEDIUM,25,164,true,false,2026-05-22T04:27:56.668Z
@oliverames/ynab-mcp-server,1.7.1,LOW,10,0,false,false,2026-05-22T04:27:57.608Z
@omerrgocmen/json2video-mcp,1.3.1,LOW,5,10,false,false,2026-05-22T04:27:58.578Z
@omni-tars/mcp-agent,0.3.0,CLEAN,0,0,false,false,2026-05-22T04:27:59.507Z
@omnisocials/mcp-server,1.3.8,CLEAN,0,0,false,false,2026-05-22T04:28:00.428Z
@onebullex-group/mcp,1.2.0,CLEAN,0,0,false,false,2026-05-22T04:28:01.492Z
@oneforma/mcp-server,0.2.3,CRITICAL,100,9,false,false,2026-05-22T04:28:02.620Z
@onesub/mcp-server,0.4.2,LOW,5,0,false,false,2026-05-22T04:28:03.638Z
@oneuptime/mcp-server,9.2.22,CRITICAL,100,40,false,false,2026-05-22T04:28:04.975Z
@onmars/lunar-mcp,0.15.1,CLEAN,0,0,false,false,2026-05-22T04:28:06.038Z
@onori/yfinance-mcp-server,0.0.3,CLEAN,0,0,false,false,2026-05-22T04:28:07.230Z
@onozaty/redmine-mcp-server,1.2.0,CLEAN,0,0,false,false,2026-05-22T04:28:08.093Z
@onrelay/mcp,0.7.0,MEDIUM,15,0,false,false,2026-05-22T04:28:09.158Z
@open-probe/mcp-server,0.1.2,CLEAN,0,40,false,false,2026-05-22T04:28:10.625Z
@openameba/spindle-mcp-server,1.5.4,LOW,5,0,false,false,2026-05-22T04:28:11.528Z
@openape/apes,1.25.0,CRITICAL,100,180,false,false,2026-05-22T04:28:13.425Z
@openara/cli,0.1.40,MEDIUM,15,0,true,false,2026-05-22T04:28:14.536Z
@openbnb/mcp-server-airbnb,0.1.4,CLEAN,0,4,false,false,2026-05-22T04:28:15.146Z
@opencapstack/mcp-server,1.6.0,CRITICAL,95,68,true,false,2026-05-22T04:28:16.652Z
@opendata.cat/mcp-server,0.3.6,LOW,5,0,false,false,2026-05-22T04:28:17.707Z
@openducktor/mcp,0.3.1,CLEAN,0,0,false,false,2026-05-22T04:28:18.940Z
@opengolfapi/mcp-server,2.2.2,LOW,5,0,false,false,2026-05-22T04:28:20.116Z
@openjiuwen/relay-mcp-server,1.0.0,CRITICAL,80,80,false,false,2026-05-22T04:28:21.432Z
@opentabs-dev/mcp-server,0.0.34,CLEAN,0,0,false,false,2026-05-22T04:28:22.661Z
@opentofu/opentofu-mcp-server,0.1.5,CLEAN,0,0,false,false,2026-05-22T04:28:23.579Z
@openzeppelin/contracts-mcp,0.5.8,CLEAN,0,0,false,false,2026-05-22T04:28:24.545Z
@opsee/mcp-server,0.6.4,CLEAN,0,0,false,false,2026-05-22T04:28:25.537Z
@optiqcode/cli,0.1.40,CRITICAL,70,0,false,false,2026-05-22T04:28:26.576Z
@oraichain/mcp-server,0.0.21,MEDIUM,15,0,true,false,2026-05-22T04:28:27.699Z
@orderly.network/mcp-server,1.1.1,CLEAN,0,0,false,false,2026-05-22T04:28:28.848Z
@orderly.network/sdk-docs,1.0.4,CRITICAL,70,24,false,false,2026-05-22T04:28:30.163Z
@origintrail-official/dkg-mcp,10.0.0-rc.9,LOW,5,0,false,false,2026-05-22T04:28:31.423Z
@overpod/mcp-telegram,1.36.3,HIGH,50,0,false,false,2026-05-22T04:28:32.330Z
@eikaramba/puppeteer-real-browser-mcp-server,1.5.29,CRITICAL,90,44,false,false,2026-05-23T03:54:47.837Z
@harnessa-fe/protocol,3.0.0,CLEAN,0,0,false,false,2026-05-23T03:54:48.694Z
@img-src/mcp-server,0.2.10,CRITICAL,100,12,false,false,2026-05-23T03:54:49.665Z
@iqai/mcp-polymarket,0.0.18,CRITICAL,100,28,false,false,2026-05-23T03:54:50.576Z
@jurislm/hetzner-mcp,1.3.1,LOW,10,0,false,false,2026-05-23T03:54:51.514Z
@kaicnunes/whats-mcp,1.0.22,HIGH,55,0,true,false,2026-05-23T03:54:52.437Z
@macnishio/zoho-mcp-server1,4.13.16,CRITICAL,75,1,true,false,2026-05-23T03:54:53.554Z
@mhalder/qdrant-mcp-server,1.6.0,CRITICAL,95,30,false,false,2026-05-23T03:54:54.573Z
@noteplanco/noteplan-mcp,1.1.25,CRITICAL,100,30,false,false,2026-05-23T03:54:55.848Z
@nullshot/mcp,0.3.6,MEDIUM,15,0,true,false,2026-05-23T03:54:56.756Z
@oliverames/sprout-mcp-server,1.1.3,LOW,10,0,false,false,2026-05-23T03:54:57.709Z
@orkesflow/mcp-server,1.0.0,CLEAN,0,0,false,false,2026-05-23T03:54:58.634Z
@owine/unifi-network-mcp,2.4.0,CLEAN,0,0,false,false,2026-05-23T03:54:59.717Z
@owine/unifi-protect-mcp,2.4.0,CLEAN,0,0,false,false,2026-05-23T03:55:00.644Z
@paddle/paddle-mcp,0.1.6,CLEAN,0,0,false,false,2026-05-23T03:55:02.538Z
@pairsystems/goodmem-mcp,0.1.13,CLEAN,0,0,false,false,2026-05-23T03:55:03.311Z
@pandacss/mcp,1.11.1,CLEAN,0,0,false,false,2026-05-23T03:55:04.067Z
@panproto/mcp-server,0.13.0,CLEAN,0,0,false,false,2026-05-23T03:55:04.999Z
@patternfly/patternfly-mcp,1.1.0,CRITICAL,100,12,false,false,2026-05-23T03:55:06.025Z
@payloadcms/plugin-mcp,3.84.1,HIGH,50,0,false,false,2026-05-23T03:55:06.796Z
@paystack/mcp-server,0.0.5,CLEAN,0,0,false,false,2026-05-23T03:55:07.795Z
@paytience/outlook-mcp,1.4.2,CLEAN,0,0,false,false,2026-05-23T03:55:08.776Z
@pdfbroker/mcp-server,1.1.0,CLEAN,0,0,false,false,2026-05-23T03:55:09.712Z
@peaka/mcp-server-peaka,0.9.0,CRITICAL,100,64,false,false,2026-05-23T03:55:10.953Z
@peakmojo/applescript-mcp,0.1.3,MEDIUM,15,0,false,false,2026-05-23T03:55:11.840Z
@peekview/mcp-server,0.3.9,LOW,10,8,false,false,2026-05-23T03:55:12.724Z
@peng-shawn/mermaid-mcp-server,0.2.0,CLEAN,0,2,false,false,2026-05-23T03:55:13.535Z
@penpot/mcp,2.15.0,CLEAN,0,0,false,false,2026-05-23T03:55:14.251Z
@pentatrail/mcp-server,0.5.0,CLEAN,0,0,false,false,2026-05-23T03:55:15.213Z
@phantom/mcp-server,1.2.7,MEDIUM,20,0,false,false,2026-05-23T03:55:15.928Z
@phaserjs/editor-mcp-server,1.0.6,CLEAN,0,0,false,false,2026-05-23T03:55:16.761Z
@phrase/phrase-mcp-server,0.9.0,CRITICAL,100,0,false,false,2026-05-23T03:55:17.742Z
@phren/cli,0.1.31,LOW,10,0,false,false,2026-05-23T03:55:18.938Z
@picsha-ai/mcp-server,1.0.10,CLEAN,0,0,false,false,2026-05-23T03:55:19.874Z
@piekstras/newrelic-mcp-server,0.1.0,CRITICAL,90,38,false,false,2026-05-23T03:55:20.828Z
@pimzino/spec-workflow-mcp,2.2.5,HIGH,50,0,false,false,2026-05-23T03:55:21.723Z
@ping-identity/davinci-mcp-server,0.2.0,CLEAN,0,0,false,false,2026-05-23T03:55:22.715Z
@pionex/pionex-trade-mcp,0.2.50,CLEAN,0,0,false,false,2026-05-23T03:55:23.632Z
@piotr-agier/google-drive-mcp,2.2.0,HIGH,65,208,false,false,2026-05-23T03:55:25.293Z
@pixx.io/mcp-server,0.4.2,MEDIUM,25,2,false,false,2026-05-23T03:55:26.270Z
@pkistudio/pkistudiomcp,0.6.0,CLEAN,0,0,false,false,2026-05-23T03:55:27.290Z
@platformatic/mcp,1.2.2,CLEAN,0,0,false,false,2026-05-23T03:55:28.309Z
@platinumlist/mcp-server,0.1.1,CLEAN,0,0,false,false,2026-05-23T03:55:29.385Z
@playwright/mcp,0.0.75,CLEAN,0,0,false,false,2026-05-23T03:55:29.901Z
@pleri/olam-cli,0.1.44,CLEAN,0,0,false,false,2026-05-23T03:55:31.271Z
@pmxt/mcp,2.43.8,CRITICAL,75,32,false,false,2026-05-23T03:55:32.227Z
@pnp/cli-microsoft365-mcp-server,0.1.22,LOW,10,0,false,false,2026-05-23T03:55:33.098Z
@poldex/mcp-server,0.0.3,CLEAN,0,0,false,false,2026-05-23T03:55:34.123Z
@policyrisk/mcp-server,0.4.4,CRITICAL,100,98,false,false,2026-05-23T03:55:35.510Z
@popstas/planfix-mcp-server,1.8.8,LOW,5,2,false,false,2026-05-23T03:55:36.481Z
